onset	duration	sample	type	value
5.02734375	0	1288	trigger	201
7.02734375	0	1800	trigger	202
9.02734375	0	2312	trigger	203
10.02734375	0	2568	trigger	106
10.18359375	0	2608	trigger	1
10.33984375	0	2648	trigger	9
10.49609375	0	2688	trigger	2
10.65234375	0	2728	trigger	6
10.77734375	0	2760	trigger	3
10.96484375	0	2808	trigger	4
11.08984375	0	2840	trigger	8
11.24609375	0	2880	trigger	5
11.40234375	0	2920	trigger	3
11.55859375	0	2960	trigger	7
11.71484375	0	3000	trigger	5
11.87109375	0	3040	trigger	2
11.99609375	0	3072	trigger	4
12.15234375	0	3112	trigger	1
12.30859375	0	3152	trigger	8
12.46484375	0	3192	trigger	6
12.62109375	0	3232	trigger	9
12.77734375	0	3272	trigger	8
12.93359375	0	3312	trigger	1
13.05859375	0	3344	trigger	5
13.21484375	0	3384	trigger	7
13.37109375	0	3424	trigger	3
13.52734375	0	3464	trigger	4
13.68359375	0	3504	trigger	2
13.83984375	0	3544	trigger	6
13.96484375	0	3576	trigger	9
14.12109375	0	3616	trigger	6
14.27734375	0	3656	trigger	5
14.43359375	0	3696	trigger	8
14.58984375	0	3736	trigger	9
14.74609375	0	3776	trigger	2
14.90234375	0	3816	trigger	7
15.02734375	0	3848	trigger	3
15.18359375	0	3888	trigger	1
15.33984375	0	3928	trigger	4
15.49609375	0	3968	trigger	2
15.65234375	0	4008	trigger	5
15.80859375	0	4048	trigger	6
15.93359375	0	4080	trigger	7
16.08984375	0	4120	trigger	4
16.24609375	0	4160	trigger	3
16.40234375	0	4200	trigger	8
16.55859375	0	4240	trigger	9
16.71484375	0	4280	trigger	1
16.83984375	0	4312	trigger	9
17.02734375	0	4360	trigger	1
17.15234375	0	4392	trigger	8
17.30859375	0	4432	trigger	7
17.46484375	0	4472	trigger	6
17.62109375	0	4512	trigger	2
17.77734375	0	4552	trigger	4
17.90234375	0	4584	trigger	3
18.05859375	0	4624	trigger	5
18.21484375	0	4664	trigger	2
18.37109375	0	4704	trigger	3
18.52734375	0	4744	trigger	1
18.68359375	0	4784	trigger	5
18.80859375	0	4816	trigger	6
18.96484375	0	4856	trigger	4
19.12109375	0	4896	trigger	8
19.27734375	0	4936	trigger	7
19.43359375	0	4976	trigger	9
19.58984375	0	5016	trigger	3
19.71484375	0	5048	trigger	6
19.87109375	0	5088	trigger	4
20.02734375	0	5128	trigger	8
20.18359375	0	5168	trigger	5
20.33984375	0	5208	trigger	1
20.49609375	0	5248	trigger	9
20.65234375	0	5288	trigger	2
20.77734375	0	5320	trigger	7
20.93359375	0	5360	trigger	3
21.08984375	0	5400	trigger	7
21.24609375	0	5440	trigger	1
21.40234375	0	5480	trigger	9
21.52734375	0	5512	trigger	5
21.68359375	0	5552	trigger	6
21.83984375	0	5592	trigger	2
21.99609375	0	5632	trigger	8
22.15234375	0	5672	trigger	4
22.30859375	0	5712	trigger	1
22.46484375	0	5752	trigger	4
22.58984375	0	5784	trigger	7
22.74609375	0	5824	trigger	9
22.90234375	0	5864	trigger	6
23.05859375	0	5904	trigger	3
23.21484375	0	5944	trigger	5
23.37109375	0	5984	trigger	8
23.52734375	0	6024	trigger	2
23.65234375	0	6056	trigger	7
23.80859375	0	6096	trigger	1
23.96484375	0	6136	trigger	2
24.12109375	0	6176	trigger	5
24.27734375	0	6216	trigger	8
24.40234375	0	6248	trigger	6
24.58984375	0	6296	trigger	3
24.71484375	0	6328	trigger	9
24.87109375	0	6368	trigger	4
25.02734375	0	6408	trigger	2
25.18359375	0	6448	trigger	4
25.33984375	0	6488	trigger	6
25.46484375	0	6520	trigger	3
25.62109375	0	6560	trigger	5
25.77734375	0	6600	trigger	8
25.93359375	0	6640	trigger	1
26.08984375	0	6680	trigger	9
26.21484375	0	6712	trigger	7
26.40234375	0	6760	trigger	6
26.52734375	0	6792	trigger	8
26.68359375	0	6832	trigger	7
26.83984375	0	6872	trigger	4
26.99609375	0	6912	trigger	3
27.15234375	0	6952	trigger	1
27.30859375	0	6992	trigger	5
27.43359375	0	7024	trigger	9
27.58984375	0	7064	trigger	2
27.74609375	0	7104	trigger	4
27.90234375	0	7144	trigger	3
28.05859375	0	7184	trigger	2
28.21484375	0	7224	trigger	5
28.37109375	0	7264	trigger	7
28.49609375	0	7296	trigger	6
28.65234375	0	7336	trigger	9
28.80859375	0	7376	trigger	8
28.96484375	0	7416	trigger	1
29.12109375	0	7456	trigger	3
29.24609375	0	7488	trigger	9
29.43359375	0	7536	trigger	2
29.55859375	0	7568	trigger	8
29.71484375	0	7608	trigger	1
29.87109375	0	7648	trigger	4
30.02734375	0	7688	trigger	5
30.18359375	0	7728	trigger	6
30.30859375	0	7760	trigger	7
30.46484375	0	7800	trigger	8
30.62109375	0	7840	trigger	3
30.77734375	0	7880	trigger	1
30.93359375	0	7920	trigger	7
31.08984375	0	7960	trigger	4
31.21484375	0	7992	trigger	5
31.40234375	0	8040	trigger	9
31.52734375	0	8072	trigger	2
31.68359375	0	8112	trigger	6
31.83984375	0	8152	trigger	7
31.96484375	0	8184	trigger	8
32.15234375	0	8232	trigger	5
32.27734375	0	8264	trigger	1
32.43359375	0	8304	trigger	4
32.58984375	0	8344	trigger	6
32.74609375	0	8384	trigger	2
32.90234375	0	8424	trigger	9
33.05859375	0	8464	trigger	3
33.18359375	0	8496	trigger	6
33.33984375	0	8536	trigger	8
33.49609375	0	8576	trigger	1
33.65234375	0	8616	trigger	9
33.80859375	0	8656	trigger	2
33.93359375	0	8688	trigger	4
34.08984375	0	8728	trigger	7
34.24609375	0	8768	trigger	5
34.40234375	0	8808	trigger	3
34.55859375	0	8848	trigger	4
34.68359375	0	8880	trigger	5
34.87109375	0	8928	trigger	3
34.99609375	0	8960	trigger	6
35.15234375	0	9000	trigger	2
35.30859375	0	9040	trigger	8
35.46484375	0	9080	trigger	7
35.62109375	0	9120	trigger	9
35.74609375	0	9152	trigger	1
35.90234375	0	9192	trigger	2
36.05859375	0	9232	trigger	8
36.21484375	0	9272	trigger	4
36.37109375	0	9312	trigger	1
36.49609375	0	9344	trigger	3
36.65234375	0	9384	trigger	6
36.80859375	0	9424	trigger	7
36.96484375	0	9464	trigger	5
37.12109375	0	9504	trigger	9
37.27734375	0	9544	trigger	4
37.40234375	0	9576	trigger	8
37.58984375	0	9624	trigger	9
37.71484375	0	9656	trigger	7
37.87109375	0	9696	trigger	6
38.02734375	0	9736	trigger	1
38.18359375	0	9776	trigger	5
38.33984375	0	9816	trigger	3
38.46484375	0	9848	trigger	2
38.65234375	0	9896	trigger	1
38.77734375	0	9928	trigger	8
38.93359375	0	9968	trigger	5
39.08984375	0	10008	trigger	7
39.24609375	0	10048	trigger	3
39.37109375	0	10080	trigger	6
39.52734375	0	10120	trigger	2
39.68359375	0	10160	trigger	9
39.83984375	0	10200	trigger	4
39.99609375	0	10240	trigger	3
40.02734375	0	10248	trigger	200
45.02734375	0	11528	trigger	201
47.02734375	0	12040	trigger	202
